"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"
-0.870761540586336	-1.14652911519756	0.207165971468077	0.236973484522202	2.23273850981319	2.9172577303852	4.20559718241655	2.75504139872806	20.4106716299077	12.6620563566265	0.234905789165743	18.2894874965109	32.9926929745736	132.625813546595	0.182521910825117	0.337390759250591	-1.22850448580357	-0.513018595369106	-1.80781500332872	-0.485243227066402	0.35999999998603
-0.755990354041283	-1.14592958179818	0.173362226084826	1.66878843422827	2.16856937890276	5.38692841132143	9.25208377377443	11.3729586422971	38.6623917700558	86.891773088263	1.17132215705405e-06	9.43918843361012e-254	3.71484508757308e-202	164.546827395341	0.180585976301556	0.347804729828514	-1.10993886759233	-0.402041840490233	-1.82762685226207	-0.464232311334295	0.330000000016298
-1.15260082620383	-0.948529732751153	0.121548580513144	0.914142419919681	1.14171496385043	3.50898269400107	3.21612944042236	3.32339366223137	14.6340209344034	33.5223682982026	25.1701143851371	0	1.53774283556425e-222	92.1875380061975	0.207544787005241	0.357849530170648	-1.5593886087341	-0.745813043673553	-1.64991481188562	-0.247144653616683	0.389999999955762
-1.40102476426104	-0.925145219516226	0.760855221303117	0.677933630409603	5.60801756514472	15.3201063637459	16.9050599475417	54.0593274993169	9.23737067673607	1.41730296182596e-63	193.249911173568	1584.57673646344	2.29100564656521e-118	5180.88118917038	0.208967136505987	0.37248932410022	-1.81060035181277	-0.991449176709301	-1.65522429475266	-0.195066144279796	0.470000000030268
-0.925308867273464	-1.14391453417361	0.926741674807068	0.462347374026306	3.15063590818058	5.20350363567652	31.7058011331212	22.0466227609694	15.9399925385683	253.001732718045	0.196486789659844	1.04959271671869e-43	1.0211428963438e-197	350.295071067918	0.226416444917548	0.385095411254561	-1.36908509931186	-0.481532635235069	-1.89870154023255	-0.389127528114668	0.479999999981374
-0.798389371523339	-0.945777900605565	0.385637079485104	0.460138692872976	1.0247418348628	1.6355833629089	5.30626321466771	2.57532164206878	8.69170242897297	1.82138948420165	0.93556768571943	44.2513516760453	0.025962388818599	272.434822115472	0.213389466905083	0.367640496546828	-1.2166327266573	-0.380146016389375	-1.66635327383735	-0.225202527373782	0.28000000002794
-0.785957257352738	-0.824369915543494	0.461605744567258	1.17355046834027	2.16635935417782	7.94913634388095	9.26225763238468	19.6408620100141	27.3208316672206	22.8986663407426	26.7324280811785	2.08600760856795e-06	101.893607005328	347.853755332764	0.195304747863204	0.351783965147171	-1.16875456316462	-0.403159951540858	-1.51386648723195	-0.134873343855039	0.25
-1.21170362199064	-2.09807513674063	3.09085768122062	0.0585760401571927	11.8218523942042	16.4286229632608	45.1958868483589	45.589166579374	9.95496858113613	77.3633410962274	4.18138920800294e-11	0	0	220.803704424015	0.24701138873453	0.444948767818402	-1.69584594391031	-0.727561300070959	-2.9701747216647	-1.22597555181657	0.889999999955762
-0.915234587178997	-1.74326990584487	0.793028294491193	1.45214394982453	19.6828706191543	142.632471188662	191.70062348221	1.49831345463199e-09	0	0	0	3.77032670404355e-267	2.46748047873771e-100	838.54347208902	0.183425920360015	0.375680753821883	-1.27474939108463	-0.555719783273367	-2.47960418333576	-1.00693562835398	0.53000000002794
-0.825671346610396	-1.54699219879607	0.566204553638508	0.522450848432678	3.06831874247807	3.14914442451865	13.2765956216645	26.0142745908885	34.8871261410024	62.3730616751455	0.0694544800807689	2.65007290680644e-63	1.84424098804436e-51	299.931362811285	0.17699519281558	0.380812888655295	-1.17258192452893	-0.478760768691859	-2.29338546056045	-0.80059893703169	0.409999999974389
-1.12152629087412	-0.46682835496729	0.296064064523146	1.60781023885775	2.83159726979027	25.3715346889117	15.9039045775524	25.9186770682795	43.7278215498861	50.4276708992585	5.4635054152324e-12	368.028996799167	3.49690385259715e-183	552.204127235325	0.190861669083596	0.336881381396118	-1.49561516227796	-0.747437419470269	-1.12711586250368	0.193459152569102	0.28000000002794
-1.40923411323518	-0.764735574941915	0.43529359418096	3.46985776538174	25.0169037839422	31.0310396142766	0.133149707425305	107.486490955129	0	0	0	0	3.27091459330368e-238	172.441318827471	0.22426071993332	0.354864693841156	-1.84878512430449	-0.969683102165872	-1.46027037487058	-0.0692007750132483	0.330000000016298
-1.08392604218091	-0.859227730575446	0.301144328634978	0.29427465915286	0.878014925102183	1.77538016939703	1.62768667594925	4.46705843914454	10.7825706137014	11.5274673633469	16.2866102432071	11.4967305417397	4.3919051315438e-27	214.299718127005	0.198904729004542	0.356658098750689	-1.47377931102982	-0.69407277333201	-1.5582776041268	-0.160177857024097	0.279999999969732
-1.02212398632554	-1.43335695096139	1.27194297782068	0.452582193502259	8.39603712671877	45.6903005028457	2.10770185108236	9.34150822895802e-54	116.970772340733	7.30790367907495e-59	0	0	7.95952685494046e-314	194.211510382853	0.200344415838991	0.380730593975712	-1.41479904136996	-0.629448931281115	-2.17958891515379	-0.687124986768998	0.440000000002328
-0.833956684362448	-0.850448315505595	0.495414548374847	0.184362754883951	2.0370166289307	0.779602147653176	6.106664443057	1.21841707332998e-09	21.9308912487753	1.14338939938534e-27	34.5861770842978	2.1554201825597e-23	432.735880990027	28988.3062950681	0.208101815648399	0.354482542740927	-1.24183624303331	-0.426077125691587	-1.54523409927781	-0.155662531733377	0.479999999981374
-1.14651064426198	-1.71291125252228	0.542083935621611	3.77855084262669	9.44841437353299	49.0988168383167	57.1419852127015	6.12260643822225e-44	2.87723849366474e-06	136.651057164992	498.292655222337	2.08878453059859e-244	8.29588913092836e-300	780.271740222329	0.218140657223062	0.386973957775003	-1.57406633241918	-0.718954956104776	-2.47138020976128	-0.954442295283273	0.410000000032596
-1.06538067920524	-1.21308161643724	0.0103004496281618	1.20258419798037	1.16539379600478	5.93686167497907	8.80417259175919	21.2225689358938	13.4969522467557	264.138668243451	1.74320236951402e-05	1816.97213516418	16.3867633841372	1128223.10179028	0.168607075134415	0.339261380162541	-1.39585054646869	-0.734910811941782	-1.87803392155582	-0.54812931131866	0.809999999997672
-0.756712020455817	-0.697343795340769	0.180678775257268	1.98112999278445	12.8057186499519	63.9954794014401	2.43801282843845e-15	0	0	0	0	0	1.52900463627585e-230	81.894348605746	0.165112395425859	0.328271070942018	-1.0803323154905	-0.433091725421134	-1.34075509438712	-0.0539324962944149	0.339999999967404
-0.955409059772063	-1.0178099124552	0.532334190698085	1.41906404025409	3.07894146775951	7.03745701039828	12.2308562060735	31.8566687137801	2.17788723868001e-07	19.0464423457709	72.8679153065126	2.42503451795574e-15	2.57137066229946e-200	157.507639749814	0.182222015161864	0.34720578132643	-1.31256420948932	-0.59825391005481	-1.698333243855	-0.337286581055396	0.320000000006985
-0.803220697372764	-0.83149411395301	0.174697859574334	0.184963025121946	3.70855453726425	3.24276672692388	11.4237924068128	10.9946343077025	23.4420611358669	1.70149633335141e-17	42.9923658534537	86.869045603401	2.34055664022138e-63	196.76744837133	0.168510242333311	0.338355269918237	-1.13350077234605	-0.472940622399473	-1.49467044299275	-0.168317784913264	0.540000000037253
-0.908385900202108	-0.735264822335431	0.355302905498766	0.0288328168124386	5.90912854164434	11.5170418206086	27.3025882403065	1.35999430108454e-15	36.8749122030853	71.2520228756309	7.85695667092915e-57	127.33407494075	6.6637768313037e-81	293.161035856467	0.166423134448124	0.331009237812022	-1.23457524372043	-0.582196556683784	-1.38404292844699	-0.0864867162238681	0.709999999962747
-0.711498056590357	-0.836285836543032	0.409621424881991	0.789697142082488	1.19277563380764	4.46510728355987	4.80900871567275	7.83204647268716	2.56482781809697	11.978849848424	4.19554632855278	23.5137398861815	1.51003268446002e-10	110.670053514893	0.185736260207312	0.368332900328508	-1.07554112659669	-0.347454986584026	-1.55821832118691	-0.114353351899157	0.179999999993015
-0.806715922845635	-1.07057659619744	0.143703640424479	0.78800057090548	1.44697367946729	1.78102792678121	9.61083740890028	5.43197172255264	28.3929437963766	0.383214737292819	174.934532486578	2.29890411992581e-08	415.109504711458	661.838955049377	0.173040422491746	0.332066443870026	-1.14587515092946	-0.467556694761812	-1.72142682618269	-0.419726366212187	0.210000000020955
-0.913843766161484	-1.00021505201113	0.515927759204544	1.07943989547387	2.43316215168981	6.82260533839787	12.2434869331436	32.9269352977168	43.4925697521077	4.30222158039133e-10	2.59680698328956e-46	2.75041791114043e-141	1.84679558863303e-182	77.5107306464743	0.200551220867986	0.359471459862441	-1.30692415906274	-0.520763373260231	-1.70477911334151	-0.295650990680744	0.28000000002794
-0.906530946929769	-1.05856994432905	0.509846592264577	0.00552094001559566	2.90524139452599	4.58264792877797	5.92310306720454	0.0460650361637849	34.2348041284348	14.8158407002274	2.42449677824991e-17	327.616162421711	4.88470924520668e-236	418.925388774514	0.208660464335844	0.363230802498503	-1.31550545702802	-0.497556436831516	-1.77050231722612	-0.346637571431982	0.509999999951106
-0.865006495054017	-0.782967358275954	0.169833764505215	1.43971671408011	0.57205548134278	4.53483706159837	8.28762683879905	7.87540383751737	19.3755555542265	3.5776977143753	3.06653604177776e-116	6.844797799041e-55	84.9841136885832	557.498477234077	0.188512286585547	0.348295516865695	-1.23449057676169	-0.495522413346345	-1.46562657133272	-0.100308145219192	0.430000000051223
-0.946030076709259	-1.00976458533399	1.34525503401429	0.942833639665275	25.6150051058925	29.2084028111145	37.6786769617397	4.08851103651223	87.1023240082193	2.78699507779296e-67	0	0	4.54927443557235e-217	190.484282347527	0.187501394825044	0.351152753558676	-1.31353281056635	-0.578527342852174	-1.698023982309	-0.321505188358988	0.279999999969732
-0.901903371839729	-0.922951273529119	0.320319943444536	0.984000419715762	1.98669089230957	11.330010170878	24.2678897593187	107.822849464764	4.71346591820154e-44	1.13803032659051e-247	0	0	6.44542165919818e-162	162.934046664085	0.172720425589525	0.354704178893335	-1.2404354059952	-0.56337133768426	-1.61817146416006	-0.227731082898182	0.260000000009313
-1.29144852179527	-1.48636212900761	1.7507919884916	8.09451963138917	112.856688984071	236.259600824509	1.09257612070946e-120	0	0	0	0	0	0	400.435074497843	0.199875933564781	0.376507408451825	-1.68320535158224	-0.899691692008301	-2.22431664957319	-0.748407608442034	0.529999999969732
-1.1717687696547	-1.38134986785603	0.994014242010645	0.956179115058155	5.68334556940477	9.16284592269627	20.7092854437325	32.9106135074806	1.60777862455154e-07	230.728374974677	1.14583157842901e-64	1002.58408110267	0	0	0.231827212868484	0.415486331193303	-1.62615010687693	-0.717387432432468	-2.19570307699491	-0.566996658717159	0.520000000018626
-1.33446484023289	-1.3867611538444	0.723500610114705	0.0860107567904068	1.9472711799943	4.59582297480762	8.23224274580288	11.823985506455	34.937255580434	12.2609084028573	171.385505701425	8.82445851693028e-71	6.86171538674251e-244	2070.91255289161	0.274378086332231	0.389482909429867	-1.87224588944406	-0.79668379102172	-2.15014765632694	-0.623374651361864	0.78000000002794
-1.03347674949385	-1.74341176911237	0.870557603421859	1.30911219467052	5.31454575752206	22.9582987097184	9.89031765355718	61.7063199542769	79.4441863629904	380.629300595355	2.18032150684693e-93	3.19210189812392e-260	1.04771442234666e-101	1075.1422688764	0.191089883926717	0.375089409109357	-1.40801292199022	-0.65894057699749	-2.47858701096671	-1.00823652725803	0.349999999976717
-0.855121899972116	-0.670844515599509	0.185441994696422	1.14609398688947	0.924080305996783	4.87295813055955	3.32114940025695	8.4177769332116	7.00100370794172	1.64821062155463e-05	115.008672767974	1.74520426087778e-47	4.80783350115981e-74	116.488718724885	0.193259207223797	0.360272818998779	-1.23390994613076	-0.476333853813474	-1.37697924083712	0.035290209638098	0.400000000023283
-1.16998480346697	-1.52475696530935	0.0618828314835569	0.891323755068041	3.87269515845464	9.43062506226395	13.2727061221903	0.00288975107505764	30.2007497990658	4.36408370534201e-51	5.9692551779802e-50	478.360574837667	4.28358733109351e-31	566.981440034012	0.218328864871289	0.356659338851666	-1.5979093786147	-0.742060228319242	-2.22380926945862	-0.825704661160086	0.440000000002328
-0.848829583990418	-0.89240795677687	1.00512705784896	1.32364973728926	4.17863911758416	20.0252295731625	37.3086195242553	22.4425847984356	286.42060560411	2.6161915182775e-28	0	0	2.81646842770377e-174	390.336770471856	0.198517252778928	0.373369216548935	-1.23792339943712	-0.45973576854372	-1.62421162121278	-0.160604292340957	0.25
-0.735038817506388	-1.4067172811705	0.650027440500489	0.785745406456741	2.11827232777336	4.70788624109005	4.36422278720524	17.2680151628197	11.3001174960867	2.81586474620069	88.8697278223953	3.68167165684528e-23	112.831429823127	335.556072516307	0.187898517479819	0.370219481630089	-1.10331991176683	-0.366757723245943	-2.13234746516547	-0.681087097175525	0.299999999988358
-1.02492575203661	-1.69673063445748	0.0293006387665246	3.75081432882456	7.12966640606737	29.4104023022304	41.5148350631436	12.045846851216	72.9386238802608	6.98135751996924e-74	107.245462672004	1.87100097643522e-144	377.293165544819	671.992800668187	0.185582748966987	0.381996793449768	-1.3886679400119	-0.661183564061312	-2.44544434961902	-0.948016919295932	1.0899999999674
-0.973879763513097	-0.804402566583271	0.537991977938951	0.37625917953948	2.97340456339045	5.44801717476613	11.6330091937944	15.7869077855601	59.1287544633975	3.57122768513762e-27	121.298920430399	1.31933987662661e-110	0	0	0.188128271378668	0.364615097640407	-1.34261117541529	-0.605148351610908	-1.51904815795847	-0.089756975208073	0.410000000032596
-0.89799755388716	-1.09357412127791	0.350754733787865	1.76145259991535	3.00595640261087	10.43682389799	12.8976082641104	68.3574378686745	23.8749312267521	294.495482695083	599.268216272271	6.17021633966165e-67	7.9947644105928e-83	5117.39034132512	0.180484886859872	0.351287022698458	-1.25174793213251	-0.544247175641812	-1.78209668576689	-0.405051556788936	0.309999999997672
-0.802434970368938	-0.973664814248336	0.00866328383424785	0.815110960829535	1.05757691290158	4.13434810853801	0.587109719126977	6.74937277612561	4.26996192585227	23.7176025655619	16.3609620163508	9.42853488586346e-14	74.5937330136174	140.671283003549	0.169369018388915	0.323728941746261	-1.13439824641121	-0.470471694326664	-1.60817354007101	-0.339156088425663	0.200000000011642
-0.99212461701079	-1.03373033012871	0.581684430510944	0.0321589847425612	3.78748897711039	0.472034567968663	7.98389635581611	18.3580217999863	5.81918362414883	3.21713237681667e-35	70.2327566886841	93.9372068327435	151.332162569575	0	0.200266494853281	0.384348280414645	-1.38464694692322	-0.599602287098359	-1.78705295974142	-0.280407700516006	0.639999999955762
-1.38999938036071	-1.01080173432126	0.374824018116966	1.1670783691804	5.28213217592227	13.8325937721137	22.3649281706792	31.1498227743327	249.639781686083	5.28634074718631e-69	0	0	4.6269250983108e-278	376.856549764619	0.223610077255102	0.362049705013039	-1.82827513178071	-0.95172362894071	-1.72041915614681	-0.301184312495702	0.460000000020955
-0.68035099485052	-1.30456947114891	0.385685581417481	1.44976722216085	2.55922666894208	8.07883154005258	11.5002409976176	1.16643955998965	58.4675804480453	16.1753820240124	1.22491964827689e-108	2.10061731975448e-150	6.07933481212013e-57	221.498272587271	0.173361038898271	0.352933545360663	-1.02013863109113	-0.34056335860991	-1.99631922005581	-0.612819722242011	0.260000000009313
-1.01510610666441	-0.799185273114384	0.273122731440207	0.759131570236037	1.98911510259919	5.36290433312719	12.8753049500555	4.33413872096219	22.7277866724443	0.00230676451014327	89.8984836652636	2.01116108731143e-58	1.13388530490636e-10	1399.28991988967	0.192455872387736	0.355634532319537	-1.39231961654437	-0.637892596784448	-1.49622895646068	-0.102141589768091	0.309999999997672
-0.979470158649579	-0.354993663753198	0.308109414092529	2.81347568576947	6.8114389006157	52.201469646701	33.7114997647309	2.60106703458124e-146	0	0	0	0	1.03757788497191e-225	100.10365903725	0.174885282584633	0.336793212618253	-1.32224531251546	-0.636695004783699	-1.01510836048497	0.305121032978579	0.32999999995809
-0.998008497405716	-1.72790508012724	3.85988431531449	5.47445176038184	469.966285342665	6.68990988272189e-121	0	0	0	0	0	0	0	508.195209426416	0.209026559609417	0.367994324098828	-1.40770055424017	-0.588316440571258	-2.44917395536095	-1.00663620489354	0.510000000009313
-1.21437370649686	-1.25874018632726	0.538239763816338	0.612627718385085	0.942638537259383	5.80230096356799	10.3694015919715	40.0460793018097	38.853585544706	122.929977756428	1.70036478617831e-38	276.355757959461	1.21312570384463e-24	7705.80769318539	0.213085715249273	0.38888472870548	-1.63202170838543	-0.796725704608286	-2.02095425459	-0.496526118064517	0.419999999983702
-0.893999774826863	-1.90483488331956	0.771165361265907	1.68037544046208	3.91881047991921	20.4766696250615	42.2145605122911	163.923517215111	26.2743565024033	231.953266307824	2.68645901356492e-21	590.89150423564	3.93820963422077e-201	1130.92800239665	0.189511559383936	0.420049909452308	-1.26544243121938	-0.522557118434348	-2.72813270584608	-1.08153706079304	0.610000000044238
-0.916395616395734	-0.431158060378631	0.00942615017136351	0.688229347444768	1.00828181336871	2.48296525494035	1.5622168456767	9.88611540077128	8.15176990456512	5.30067178415931e-10	41.489837382454	4.93193859397156e-18	44.6981322973144	86.4970587083081	0.191865224162075	0.344065339940937	-1.2924514557534	-0.540339777038066	-1.10552612666287	0.243210005905606	0.659999999974389
-0.982388762472792	-1.45421524276196	0.841169210432811	1.17806825212937	3.35352321258745	5.43321096114807	14.0132550065439	10.390363759495	0.954417489662699	161.230851372261	2.84773627531351e-27	3.94276374471529e-227	5.90303258583996e-203	267.143735976999	0.20547945104178	0.377157545729185	-1.38512848651468	-0.579649038430904	-2.19344403239117	-0.714986453132761	0.28000000002794
-1.02162652534475	-1.00101230404	0.817092733817596	0.873182114837489	14.9037379410462	16.691699489925	339.34927140108	8.11472969460306e-82	4314.87516178816	0.000263987929849947	1.00166831645127e-34	5.68972207587177e-217	2.10485555719766e-184	7817.05143291021	0.195801131249335	0.359024003506137	-1.40539674259344	-0.63785630809605	-1.70469935091203	-0.297325257167969	0.449999999953434
-1.17843935226414	-0.57338631418328	0.606695147242559	0.0500389361517979	3.18668083209178	3.60163824867905	16.6467904397393	39.0996078505996	1.1659786774409e-48	1.17157807235803	969.599972161361	6.22850766651939e-45	2431.70096803456	16004.166860322	0.218029037228444	0.373610376171941	-1.60577626523189	-0.751102439296392	-1.30566265148028	0.158890023113724	0.5
-1.11154359642495	-1.0507261882547	0.395598402793583	0.745869633710464	0.921536708724992	8.97566027591894	0.000149503560537717	15.2888834802622	33.4588722737236	0.00109916827117072	28.1089822804989	9.0441553397912e-39	30.0160524091603	91.6670477860269	0.195863141395132	0.381728134379104	-1.49543535355941	-0.72765183929049	-1.79891333163775	-0.30253904487166	0.350000000034925
-0.866921516936576	-0.967554031473338	0.194956898867412	0.972328016710081	1.5172964116665	5.70151433806901	4.60070959195011	14.1867191153466	41.4444806133646	2.39225964799102	2.23499820756602e-08	99.9432305394702	323.775652538852	511.010428712547	0.185534087620576	0.330335779381162	-1.2305683286729	-0.503274705200248	-1.61501215906042	-0.32009590388626	0.369999999995343
-1.01872640882167	-1.68524881281823	0.464154926158522	2.11611865524566	6.34802333629989	11.4625318694046	26.8186452211998	34.1703308847519	95.5751404298524	1.3032261454691e-39	0	0	7.87781993829219e-202	189.229009114092	0.203577182923973	0.369361635052304	-1.41773768735266	-0.619715130290685	-2.40919761752075	-0.961300008115716	0.380000000004657
-0.880616925844842	-1.40419204206423	0.125100653477404	1.26207974256292	2.02212047544054	7.32222163242391	10.4501755647441	14.2838828161668	14.4117487220012	0.0277723574759498	77.4183600162555	2.48524352098053e-06	85.5872871644444	375.088474861688	0.113097581422929	NA	-1.10228818543378	-0.658945666255901	NA	NA	0.200000000011642
-0.997116808378713	-1.11787879018232	0.49596163014454	2.42652131175433	5.07806969638678	10.8288763581356	18.9722394911314	74.449870010564	1.83621169360996e-22	188.486392693198	1.16580025949029e-41	1.8856771552345e-25	523.552996103028	839.696552085012	0.198680589891464	0.369053088148299	-1.38653076456598	-0.607702852191443	-1.84122284295299	-0.394534737411658	0.299999999988358
-0.581666314062374	-0.479772357544662	0.0727623737373964	1.07256035583321	0.850479228905524	2.36994563844215	4.64997603078383	10.0904483488639	9.86414853389811e-20	24.8923271587323	7.09647950473248e-31	3.5638370324312e-157	8.11922287012557e-44	66.5177281435207	0.186645767465912	0.327326899892849	-0.947492018295562	-0.215840609829187	-1.12133308133465	0.161788366245322	0.25
-1.11457649425879	-0.986246240344912	0.125854294753746	0.497543979662529	1.54452183267411	2.74110922106775	2.84754513722091	6.92568715532852	3.69677512702413	11.9535913664826	36.1487106131702	5.8385244530145e-06	101.85685051745	382.274639142357	0.186515516142347	0.30772215514199	-1.48014690589779	-0.749006082619786	-1.58938166442321	-0.383110816266612	0.200000000011642
-1.19575545921096	-0.864135246345647	1.46123837882046	0.709440244099174	4.12640673167357	17.8111668816315	13.6198192276143	1.04994864176678e-15	116.206325307614	2.42420559902289e-29	1.77790467127774e-91	2.4090089424188e-284	0	175.652925396497	0.249604936048631	0.421783619464456	-1.68498113386628	-0.706529784555648	-1.69083114049598	-0.0374393521953129	0.519999999960419
-1.26771439272148	-1.81008768541373	0.532786095266278	1.43395452620481	5.43756685332002	9.40091294633732	14.3803722620997	38.5652644978026	46.061243357978	3.6964064595714e-13	183.096131897666	2.19881704385544e-155	9.84490717131851e-128	376.634974293634	0.207159733514926	0.368089072759277	-1.67374747041074	-0.861681315032226	-2.53154226802192	-1.08863310280555	0.309999999997672
-1.07993921554881	-0.918030943279207	0.431211322001185	0.5293046859579	3.86851278276858	11.1209697509225	4.37461226273722	11.089030853787	152.028469218913	1.32676944211762e-42	4238.83022800309	5.45857055217467e-19	2.93220227227577e-130	0	0.184019323365864	0.361297488069626	-1.4406170893459	-0.719261341751712	-1.62617401989567	-0.20988786666274	0.410000000032596
-0.86955129526885	-0.63124076408556	0.500604794181196	0.479652559558281	1.69095949431703	1.77570255479092	9.84358055816455	12.8915362354583	1.70654459988097	38.865986845018	62.5112403853042	331.288354000186	3.27323822442448e-09	0	0.20051284803297	0.364479062455653	-1.26255647741347	-0.476546113124228	-1.34561972649864	0.0831381983275203	0.339999999967404
-1.10404889696124	-1.26472840096982	0.382390717917353	0.384795614932011	6.57371196378654	14.0460123868835	48.6485375585799	1.03072980899264e-17	242.885421385161	31.4458829429848	0	0	0	359.501827230058	0.199541784056459	0.364691798535105	-1.4951507937119	-0.712947000210578	-1.97952432609863	-0.549932475841019	0.53000000002794
-0.583431339340996	-0.957517703169542	0.0128682100231415	0.683711008836795	1.19287022042118	2.46755144034468	0.41560116805991	18.7625332037831	1.55810008178893e-07	24.293963021348	2.76598834606029e-11	99.5792147476204	1.90966236629726e-42	2.09058953129012e-175	0.161762065134382	0.341213400924274	-0.900484987004384	-0.266377691677609	-1.62629596898112	-0.288739437357965	0.339999999967404
-1.0760230057193	-1.2107650046456	0.534046284832107	2.52484834684992	1.7142072806003	15.6260817777429	22.5179274575078	15.0148927097213	3.19457957438793e-49	1.15303056081185e-291	3.84459582153503e-79	112.302619449933	9.73279832725808e-51	180.244071613567	0.218696312747139	0.385072098527153	-1.50466777870369	-0.647378232734908	-1.96550631775882	-0.456023691532379	0.440000000002328
-1.21937572337327	-1.88334592985984	0.617890411572747	0.34071354020758	3.70130272316635	3.81419743824662	11.7834781176001	35.416185424703	31.1433199965325	51.1269373876616	35.9386779821415	0	7.14430375529032e-181	292.738349177851	0.207310797076897	0.360921467480067	-1.62570488564399	-0.813046561102555	-2.59075200612078	-1.17593985359891	0.539999999979045
-0.703066354521501	-0.908282598464706	0.197259273800789	1.76158900127666	5.44723139700814	12.8244476729768	8.67451645694995	15.2163535854515	19.7176890586746	38.0102213122257	176.158423770764	5.84867513406315e-68	3.87976700076386e-251	288.62262932452	0.188139870113782	0.355833210894769	-1.07182049994451	-0.334312209098489	-1.60571569181845	-0.210849505110959	0.350000000034925
-1.26907612404765	-1.35470000655294	0.727888432602523	1.64288696218621	6.85977622356377	15.2032949753341	28.7300333622353	58.5705904817057	2567.20301463875	3.92200436865711e-06	1.95777561536963e-55	3.30004462327757e-206	9.24266845130542e-90	409460.848161211	0.21762136804356	0.391945631839687	-1.69561400541302	-0.842538242682268	-2.12291344495873	-0.586486568147154	0.479999999981374
